,0,1,recall,precision,f1,kappa
0,66.0,100.0,0.5739130434782609,0.39759036144578314,0.4697508896797153,0.12688412424211612
1,49.0,131.0,0.5670995670995671,0.7277777777777777,0.6374695863746959,0.12688412424211623
