,0,1,recall,precision,f1,kappa
0,70.0,96.0,0.5645161290322581,0.42168674698795183,0.4827586206896552,0.12289596430744265
1,54.0,126.0,0.5675675675675675,0.7,0.626865671641791,0.12289596430744289
