,0,1,recall,precision,f1,kappa
0,64.0,102.0,0.5871559633027523,0.3855421686746988,0.4654545454545455,0.13737661544723717
1,45.0,135.0,0.569620253164557,0.75,0.6474820143884893,0.13737661544723728
