,0,1,recall,precision,f1,kappa
0,72.0,94.0,0.5413533834586466,0.43373493975903615,0.4816053511705685,0.09558501129886339
1,61.0,119.0,0.5586854460093896,0.6611111111111111,0.6055979643765903,0.09558501129886339
