,0,1,recall,precision,f1,kappa
0,80.0,83.0,0.5517241379310345,0.49079754601226994,0.5194805194805195,0.13642955917568897
1,65.0,118.0,0.5870646766169154,0.644808743169399,0.6145833333333334,0.13642955917568886
