,0,1,recall,precision,f1,kappa
0,95.0,68.0,0.5428571428571428,0.5828220858895705,0.5621301775147929,0.1450799692811111
1,80.0,103.0,0.6023391812865497,0.5628415300546448,0.5819209039548022,0.1450799692811112
