,0,1,recall,precision,f1,kappa
0,56.0,107.0,0.691358024691358,0.34355828220858897,0.45901639344262296,0.2127960288186425
1,25.0,158.0,0.5962264150943396,0.8633879781420765,0.7053571428571428,0.2127960288186424
