,0,1,recall,precision,f1,kappa
0,81.0,82.0,0.5159235668789809,0.49693251533742333,0.50625,0.08179649971446809
1,76.0,107.0,0.5661375661375662,0.5846994535519126,0.5752688172043011,0.08179649971446798
