,0,1,recall,precision,f1,kappa
0,95.0,68.0,0.5397727272727273,0.5828220858895705,0.56047197640118,0.13959077405787912
1,81.0,102.0,0.6,0.5573770491803278,0.5779036827195467,0.1395907740578791
